vehicle_model,vehicle_usage_type,ambient_temp_c,engine_temp_c,avg_engine_rpm,engine_load_nm,engine_hours,maintenance_required,TWF,HDF,PWF,OSF,RNF,fault_code_count,mileage_km,usage_intensity,days_to_failure
H36877,H,26.950000000000045,38.25,1518,46.9,87,0,0,0,0,0,0,0,3915,0.5329545454545455,363
L54644,L,26.950000000000045,38.150000000000034,1535,42.3,92,0,0,0,0,0,0,0,4140,0.45483870967741935,252
M22325,M,26.950000000000045,38.25,1390,52.1,94,0,0,0,0,0,0,0,4230,0.5484210526315789,254
H36880,H,27.150000000000034,38.450000000000045,1801,23.6,97,0,0,0,0,0,0,0,4365,0.24081632653061225,245
H36881,H,27.150000000000034,38.450000000000045,1463,41.6,102,0,0,0,0,0,0,0,4590,0.4038834951456311,220
L54648,L,27.150000000000034,38.450000000000045,1560,37.7,107,0,0,0,0,0,0,0,4815,0.3490740740740741,250
L54649,L,27.150000000000034,38.450000000000045,1607,33.5,109,0,0,0,0,0,0,0,4905,0.30454545454545456,238
L54650,L,27.25,38.450000000000045,1332,54.6,111,0,0,0,0,0,0,0,4995,0.4875,312
L54651,L,27.150000000000034,38.55000000000001,1365,53.3,113,0,0,0,0,0,0,0,5085,0.46754385964912276,170
M22332,M,27.150000000000034,38.450000000000045,1617,32.5,115,0,0,0,0,0,0,0,5175,0.2801724137931034,199
M22333,M,27.150000000000034,38.450000000000045,1304,62.8,118,0,0,0,0,0,0,0,5310,0.5277310924369748,174
L54654,L,27.150000000000034,38.55000000000001,1989,22.3,121,0,0,0,0,0,0,0,5445,0.18278688524590164,165
H36889,H,27.150000000000034,38.450000000000045,1339,53.4,123,0,0,0,0,0,0,0,5535,0.43064516129032254,251
L54656,L,27.05000000000001,38.35000000000002,1492,41.8,128,0,0,0,0,0,0,0,5760,0.32403100775193794,159
M22337,M,26.950000000000045,38.150000000000034,1518,40.2,130,0,0,0,0,0,0,0,5850,0.3068702290076336,308
L54658,L,26.950000000000045,38.150000000000034,1479,39.5,133,0,0,0,0,0,0,0,5985,0.2947761194029851,262
M22339,M,26.950000000000045,38.150000000000034,1523,34.1,135,0,0,0,0,0,0,0,6075,0.25073529411764706,346
M22340,M,27.05000000000001,38.25,1570,35.3,138,0,0,0,0,0,0,0,6210,0.25395683453237405,203
H36895,H,27.05000000000001,38.25,1506,36.1,141,0,0,0,0,0,0,0,6345,0.25422535211267605,329
M22342,M,27.05000000000001,38.450000000000045,1510,47.5,146,0,0,0,0,0,0,0,6570,0.3231292517006803,243
L54663,L,27.05000000000001,38.450000000000045,1671,28.8,149,0,0,0,0,0,0,0,6705,0.192,284
M22344,M,27.150000000000034,38.450000000000045,1312,53.4,151,0,0,0,0,0,0,0,6795,0.3513157894736842,162
L54665,L,27.150000000000034,38.450000000000045,1595,38.8,154,0,0,0,0,0,0,0,6930,0.2503225806451613,352
L54666,L,27.150000000000034,38.55000000000001,1635,31.8,156,0,0,0,0,0,0,0,7020,0.20254777070063695,215
L54667,L,27.150000000000034,38.55000000000001,1707,33.6,158,0,0,0,0,0,0,0,7110,0.21132075471698114,324
L54668,L,27.150000000000034,38.55000000000001,1545,43.5,160,0,0,0,0,0,1,0,7200,0.2701863354037267,276
M22349,M,27.05000000000001,38.450000000000045,1751,28.0,162,0,0,0,0,0,0,0,7290,0.17177914110429449,299
M22350,M,27.25,38.650000000000034,1707,30.0,165,0,0,0,0,0,0,0,7425,0.18072289156626506,157
L54671,L,27.25,38.650000000000034,1320,57.9,168,0,0,0,0,0,0,0,7560,0.342603550295858,355
M22352,M,27.150000000000034,38.55000000000001,1319,51.4,170,0,0,0,0,0,0,0,7650,0.3005847953216374,301
L54673,L,27.05000000000001,38.55000000000001,1448,54.2,173,0,0,0,0,0,0,0,7785,0.31149425287356325,330
L54674,L,27.05000000000001,38.650000000000034,1436,48.2,175,0,0,0,0,0,0,0,7875,0.27386363636363636,197
L54675,L,27.150000000000034,38.75,1609,34.0,177,0,0,0,0,0,0,0,7965,0.19101123595505617,174
L54676,L,27.05000000000001,38.650000000000034,1464,44.5,179,0,0,0,0,0,0,0,8055,0.24722222222222223,308
M22357,M,27.150000000000034,38.650000000000034,1483,45.1,181,0,0,0,0,0,0,0,8145,0.2478021978021978,344
M22358,M,27.05000000000001,38.650000000000034,1748,28.5,184,0,0,0,0,0,0,0,8280,0.15405405405405406,341
L54679,L,27.150000000000034,38.650000000000034,1746,26.3,187,0,0,0,0,0,0,0,8415,0.1398936170212766,175
L54680,L,27.05000000000001,38.650000000000034,1410,51.4,189,0,0,0,0,0,0,0,8505,0.27052631578947367,305
L54681,L,27.05000000000001,38.55000000000001,1640,30.8,191,0,0,0,0,0,0,0,8595,0.16041666666666668,313
H36916,H,27.150000000000034,38.55000000000001,1655,29.9,193,0,0,0,0,0,0,0,8685,0.15412371134020617,202
M22363,M,27.150000000000034,38.55000000000001,1646,28.9,198,0,0,0,0,0,0,0,8910,0.1452261306532663,306
L54684,L,27.25,38.650000000000034,1589,42.0,201,0,0,0,0,0,0,0,9045,0.2079207920792079,316
L54685,L,27.350000000000023,38.75,1546,39.4,203,0,0,0,0,0,0,0,9135,0.19313725490196076,261
L54686,L,27.350000000000023,38.75,1511,41.8,205,0,0,0,0,0,0,0,9225,0.20291262135922328,188
L54687,L,27.350000000000023,38.75,1750,28.3,207,0,0,0,0,0,0,0,9315,0.13605769230769232,304
M22368,M,27.350000000000023,38.75,1730,27.5,209,0,0,0,0,0,0,0,9405,0.13095238095238096,337
L54689,L,27.450000000000045,38.75,1372,60.1,212,1,0,0,0,1,0,1,9540,0.28215962441314557,10
L54690,L,27.350000000000023,38.650000000000034,1524,38.9,214,1,1,0,0,0,0,1,9630,0.18093023255813953,47
L54691,L,27.25,38.650000000000034,1601,36.1,0,0,0,0,0,0,0,0,0,36.1,196
M22372,M,27.350000000000023,38.650000000000034,1636,34.4,2,0,0,0,0,0,0,0,90,11.466666666666667,159
L54693,L,27.25,38.650000000000034,2261,14.9,5,0,0,0,0,0,0,0,225,2.4833333333333334,174
L54694,L,27.25,38.650000000000034,1636,32.3,7,0,0,0,0,0,0,0,315,4.0375,249
M22375,M,27.25,38.75,1335,58.3,9,0,0,0,0,0,0,0,405,5.83,258
M22376,M,27.150000000000034,38.55000000000001,1236,57.5,12,0,0,0,0,0,0,0,540,4.423076923076923,355
L54697,L,27.150000000000034,38.55000000000001,1445,47.3,15,0,0,0,0,0,0,0,675,2.95625,321
L54698,L,27.05000000000001,38.35000000000002,1500,40.8,17,0,0,0,0,0,0,0,765,2.2666666666666666,254
L54699,L,27.05000000000001,38.450000000000045,1999,21.0,19,0,0,0,0,0,0,0,855,1.05,289
L54700,L,27.05000000000001,38.450000000000045,1529,35.5,21,0,0,0,0,0,0,0,945,1.6136363636363635,151
M22381,M,27.05000000000001,38.450000000000045,1467,40.7,23,0,0,0,0,0,0,0,1035,1.6958333333333335,279
L54702,L,26.950000000000045,38.35000000000002,1334,54.0,26,0,0,0,0,0,0,0,1170,2.0,229
M22383,M,26.950000000000045,38.35000000000002,1343,46.2,28,0,0,0,0,0,0,0,1260,1.5931034482758621,261
L54704,L,27.05000000000001,38.35000000000002,1639,31.1,31,0,0,0,0,0,0,0,1395,0.971875,233
H36939,H,26.950000000000045,38.35000000000002,1383,49.1,33,0,0,0,0,0,0,0,1485,1.4441176470588235,354
L54706,L,26.950000000000045,38.25,1660,31.4,38,0,0,0,0,0,0,0,1710,0.805128205128205,320
L54707,L,26.950000000000045,38.150000000000034,1470,45.2,40,0,0,0,0,0,0,0,1800,1.102439024390244,151
M22388,M,26.950000000000045,38.150000000000034,1748,26.6,42,0,0,0,0,0,0,0,1890,0.6186046511627907,271
L54709,L,26.950000000000045,38.25,1467,35.7,45,0,0,0,0,0,0,0,2025,0.7760869565217392,277
M22390,M,26.950000000000045,38.25,1617,39.3,47,0,0,0,0,0,0,0,2115,0.81875,222
H36945,H,26.950000000000045,38.25,1377,56.7,50,0,0,0,0,0,0,0,2250,1.111764705882353,219
M22392,M,26.850000000000023,38.150000000000034,1629,32.1,55,0,0,0,0,0,0,0,2475,0.5732142857142858,177
L54713,L,26.850000000000023,38.05000000000001,1504,37.9,58,0,0,0,0,0,0,0,2610,0.6423728813559322,221
L54714,L,26.850000000000023,38.05000000000001,1418,47.3,60,0,0,0,0,0,0,0,2700,0.7754098360655737,275
L54715,L,26.850000000000023,38.05000000000001,1629,31.7,62,0,0,0,0,0,0,0,2790,0.5031746031746032,182
L54716,L,26.950000000000045,38.150000000000034,2579,12.5,64,1,0,0,1,0,0,1,2880,0.19230769230769232,38
L54717,L,26.950000000000045,38.150000000000034,1305,64.7,66,0,0,0,0,0,0,0,2970,0.9656716417910448,276
M22398,M,27.05000000000001,38.25,1450,38.5,68,0,0,0,0,0,0,0,3060,0.5579710144927537,340
L54719,L,27.05000000000001,38.150000000000034,1487,36.9,71,0,0,0,0,0,0,0,3195,0.5125,287
M22400,M,27.05000000000001,38.150000000000034,1587,31.2,73,0,0,0,0,0,0,0,3285,0.4216216216216216,284
M22401,M,27.150000000000034,38.35000000000002,1528,40.9,76,0,0,0,0,0,0,0,3420,0.5311688311688312,340
M22402,M,27.25,38.450000000000045,1401,49.9,79,0,0,0,0,0,0,0,3555,0.62375,189
L54723,L,27.150000000000034,38.35000000000002,1446,45.0,82,0,0,0,0,0,0,0,3690,0.5421686746987951,343
L54724,L,27.05000000000001,38.25,1425,44.2,84,0,0,0,0,0,0,0,3780,0.52,311
L54725,L,27.05000000000001,38.25,1891,22.6,86,0,0,0,0,0,0,0,3870,0.2597701149425288,303
H36960,H,27.05000000000001,38.35000000000002,1454,42.8,88,0,0,0,0,0,0,0,3960,0.48089887640449436,224
L54727,L,26.950000000000045,38.25,1430,40.9,93,0,0,0,0,0,0,0,4185,0.4351063829787234,186
L54728,L,27.05000000000001,38.25,1495,43.6,95,0,0,0,0,0,0,0,4275,0.45416666666666666,319
L54729,L,27.150000000000034,38.25,1544,41.6,97,0,0,0,0,0,0,0,4365,0.4244897959183674,355
M22410,M,27.150000000000034,38.25,1554,34.3,99,0,0,0,0,0,0,0,4455,0.34299999999999997,253
M22411,M,27.05000000000001,38.150000000000034,1491,37.3,102,0,0,0,0,0,0,0,4590,0.36213592233009706,177
L54732,L,27.150000000000034,38.150000000000034,1525,40.7,105,0,0,0,0,0,0,0,4725,0.3839622641509434,239
L54733,L,27.150000000000034,38.150000000000034,1505,39.6,107,0,0,0,0,0,0,0,4815,0.3666666666666667,237
M22414,M,27.150000000000034,38.25,1371,50.2,109,0,0,0,0,0,0,0,4905,0.4563636363636364,189
L54735,L,27.150000000000034,38.150000000000034,1332,60.5,112,0,0,0,0,0,0,0,5040,0.5353982300884956,187
L54736,L,27.150000000000034,38.25,1471,37.0,114,0,0,0,0,0,0,0,5130,0.3217391304347826,247
M22417,M,27.25,38.35000000000002,1750,27.3,116,0,0,0,0,0,0,0,5220,0.23333333333333334,217
M22418,M,27.150000000000034,38.25,1386,48.1,119,0,0,0,0,0,0,0,5355,0.4008333333333333,176
M22419,M,27.25,38.25,1355,56.2,122,0,0,0,0,0,0,0,5490,0.45691056910569106,361
M22420,M,27.150000000000034,38.150000000000034,1377,53.8,125,0,0,0,0,0,0,0,5625,0.42698412698412697,282
L54741,L,27.150000000000034,37.950000000000045,1388,49.4,128,0,0,0,0,0,0,0,5760,0.3829457364341085,250
M22422,M,27.150000000000034,37.950000000000045,1350,58.7,130,0,0,0,0,0,0,0,5850,0.44809160305343515,348
M22423,M,27.25,38.05000000000001,1831,23.4,133,0,0,0,0,0,0,0,5985,0.1746268656716418,165
M22424,M,27.150000000000034,38.05000000000001,1381,65.2,136,1,0,0,1,0,0,1,6120,0.4759124087591241,14
M22425,M,27.150000000000034,38.05000000000001,1783,25.6,139,0,0,0,0,0,0,0,6255,0.18285714285714286,241
L54746,L,27.150000000000034,37.85000000000002,1613,34.7,142,0,0,0,0,0,0,0,6390,0.24265734265734268,291
M22427,M,27.05000000000001,37.85000000000002,2370,14.7,144,0,0,0,0,0,0,0,6480,0.10137931034482758,222
L54748,L,27.05000000000001,37.85000000000002,1627,33.7,147,0,0,0,0,0,0,0,6615,0.2277027027027027,300
L54749,L,27.05000000000001,37.85000000000002,1255,71.8,149,1,0,0,1,0,0,1,6705,0.47866666666666663,16
H36984,H,27.05000000000001,37.85000000000002,1777,27.5,151,0,0,0,0,0,0,0,6795,0.18092105263157895,183
L54751,L,27.150000000000034,37.950000000000045,1606,30.9,156,0,0,0,0,0,0,0,7020,0.1968152866242038,202
L54752,L,27.150000000000034,37.950000000000045,1676,28.6,158,0,0,0,0,0,0,0,7110,0.179874213836478,175
L54753,L,27.150000000000034,37.950000000000045,1605,37.1,160,0,0,0,0,0,0,0,7200,0.23043478260869565,357
L54754,L,27.25,37.950000000000045,1487,37.4,162,0,0,0,0,0,0,0,7290,0.22944785276073618,228
L54755,L,27.25,38.05000000000001,1471,46.5,164,0,0,0,0,0,0,0,7380,0.2818181818181818,252
M22436,M,27.150000000000034,37.950000000000045,1477,44.2,166,0,0,0,0,0,0,0,7470,0.26467065868263473,175
L54757,L,27.25,38.05000000000001,1530,32.0,169,0,0,0,0,0,0,0,7605,0.18823529411764706,153
L54758,L,27.25,38.05000000000001,1673,28.9,171,0,0,0,0,0,0,0,7695,0.16802325581395347,270
L54759,L,27.25,38.05000000000001,1436,56.8,173,0,0,0,0,0,0,0,7785,0.32643678160919537,236
L54760,L,27.25,38.150000000000034,1495,51.2,175,0,0,0,0,0,0,0,7875,0.29090909090909095,296
M22441,M,27.25,38.05000000000001,1366,56.1,177,0,0,0,0,0,0,0,7965,0.3151685393258427,230
H36996,H,27.25,38.05000000000001,1489,45.3,180,0,0,0,0,0,0,0,8100,0.25027624309392266,296
L54763,L,27.150000000000034,37.950000000000045,1480,46.6,185,0,0,0,0,0,0,0,8325,0.25053763440860216,348
L54764,L,27.25,38.05000000000001,1472,37.3,187,0,0,0,0,0,0,0,8415,0.19840425531914893,299
L54765,L,27.25,37.950000000000045,1397,50.8,189,0,0,0,0,0,0,0,8505,0.2673684210526316,151
L54766,L,27.25,37.950000000000045,1589,35.5,191,0,0,0,0,0,0,0,8595,0.18489583333333334,221
L54767,L,27.25,37.950000000000045,1405,54.1,193,0,0,0,0,0,0,0,8685,0.2788659793814433,360
L54768,L,27.25,37.950000000000045,2013,20.1,195,0,0,0,0,0,0,0,8775,0.10255102040816327,167
L54769,L,27.25,37.85000000000002,1802,26.0,197,0,0,0,0,0,0,0,8865,0.13131313131313133,295
M22450,M,27.25,37.85000000000002,1433,46.1,199,0,0,0,0,0,0,0,8955,0.2305,342
M22451,M,27.350000000000023,37.950000000000045,1296,61.3,202,1,0,0,0,1,0,1,9090,0.3019704433497537,24
M22452,M,27.350000000000023,38.05000000000001,1551,36.6,205,0,0,0,0,0,0,0,9225,0.17766990291262136,315
L54773,L,27.350000000000023,38.05000000000001,1270,67.5,208,1,0,0,0,1,0,1,9360,0.3229665071770335,21
L54774,L,27.450000000000045,38.150000000000034,1531,38.5,0,0,0,0,0,0,0,0,0,38.5,270
H37009,H,27.350000000000023,38.05000000000001,1397,45.2,2,0,0,0,0,0,0,0,90,15.066666666666668,161
L54776,L,27.350000000000023,37.950000000000045,1547,37.2,7,0,0,0,0,0,0,0,315,4.65,215
L54777,L,27.350000000000023,37.85000000000002,2074,18.9,9,0,0,0,0,0,0,0,405,1.89,291
L54778,L,27.350000000000023,37.950000000000045,1491,42.6,11,0,0,0,0,0,0,0,495,3.5500000000000003,341
L54779,L,27.350000000000023,37.85000000000002,1759,28.3,13,0,0,0,0,0,0,0,585,2.0214285714285714,364
M22460,M,27.25,37.85000000000002,1595,35.4,15,0,0,0,0,0,0,0,675,2.2125,177
L54781,L,27.25,38.05000000000001,1351,62.0,18,0,0,0,0,0,0,0,810,3.263157894736842,184
L54782,L,27.25,38.05000000000001,1705,28.7,20,0,0,0,0,0,0,0,900,1.3666666666666667,260
L54783,L,27.25,38.05000000000001,1406,43.6,22,0,0,0,0,0,0,0,990,1.8956521739130436,251
L54784,L,27.25,38.150000000000034,1639,34.6,24,0,0,0,0,0,0,0,1080,1.3840000000000001,316
H37019,H,27.25,38.150000000000034,2026,20.3,26,0,0,0,0,0,0,0,1170,0.7518518518518519,218
M22466,M,27.25,38.150000000000034,1350,56.5,31,0,0,0,0,0,0,0,1395,1.765625,206
M22467,M,27.350000000000023,38.150000000000034,1468,41.1,34,0,0,0,0,0,0,0,1530,1.1742857142857144,159
L54788,L,27.350000000000023,38.25,1642,27.1,37,0,0,0,0,0,0,0,1665,0.7131578947368421,309
L54789,L,27.350000000000023,38.150000000000034,1490,41.8,39,0,0,0,0,0,0,0,1755,1.045,255
M22470,M,27.350000000000023,38.150000000000034,1507,43.4,41,0,0,0,0,0,0,0,1845,1.0333333333333332,278
L54791,L,27.350000000000023,38.25,1611,32.7,44,0,0,0,0,0,0,0,1980,0.7266666666666667,313
M22472,M,27.350000000000023,38.25,1743,27.6,46,0,0,0,0,0,0,0,2070,0.5872340425531916,331
L54793,L,27.350000000000023,38.150000000000034,1475,46.3,49,0,0,0,0,0,0,0,2205,0.9259999999999999,212
L54794,L,27.350000000000023,38.25,1432,47.5,51,0,0,0,0,0,0,0,2295,0.9134615384615384,158
L54795,L,27.350000000000023,38.25,1442,47.0,53,0,0,0,0,0,0,0,2385,0.8703703703703703,288
M22476,M,27.450000000000045,38.25,1468,40.4,55,0,0,0,0,0,0,0,2475,0.7214285714285714,279
L54797,L,27.350000000000023,38.25,1556,45.3,58,0,0,0,0,0,0,0,2610,0.7677966101694915,208
M22478,M,27.350000000000023,38.25,1312,51.4,60,0,0,0,0,0,0,0,2700,0.8426229508196721,353
L54799,L,27.450000000000045,38.35000000000002,1459,47.0,63,0,0,0,0,0,0,0,2835,0.734375,225
L54800,L,27.350000000000023,38.35000000000002,1651,36.9,65,0,0,0,0,0,0,0,2925,0.5590909090909091,218
L54801,L,27.350000000000023,38.35000000000002,1490,38.4,67,0,0,0,0,0,0,0,3015,0.5647058823529412,295
M22482,M,27.450000000000045,38.450000000000045,1473,31.5,69,0,0,0,0,0,0,0,3105,0.45,302
L54803,L,27.450000000000045,38.55000000000001,1734,29.9,72,0,0,0,0,0,0,0,3240,0.4095890410958904,314
L54804,L,27.450000000000045,38.55000000000001,1507,45.5,74,0,0,0,0,0,0,0,3330,0.6066666666666667,287
L54805,L,27.450000000000045,38.55000000000001,1556,34.9,76,0,0,0,0,0,0,0,3420,0.45324675324675323,237
H37040,H,27.350000000000023,38.450000000000045,1351,53.5,78,0,0,0,0,0,0,0,3510,0.6772151898734177,191
L54807,L,27.350000000000023,38.55000000000001,1445,44.8,83,0,0,0,0,0,0,0,3735,0.5333333333333333,344
L54808,L,27.350000000000023,38.55000000000001,1619,32.7,85,0,0,0,0,0,0,0,3825,0.38023255813953494,328
M22489,M,27.350000000000023,38.55000000000001,1269,64.0,87,0,0,0,0,0,0,0,3915,0.7272727272727273,262
L54810,L,27.350000000000023,38.450000000000045,1534,37.7,90,0,0,0,0,0,0,0,4050,0.4142857142857143,240
L54811,L,27.350000000000023,38.450000000000045,1444,49.3,92,0,0,0,0,0,0,0,4140,0.5301075268817204,295
L54812,L,27.350000000000023,38.450000000000045,1744,26.8,94,0,0,0,0,0,0,0,4230,0.28210526315789475,190
L54813,L,27.25,38.35000000000002,1441,44.6,96,0,0,0,0,0,0,0,4320,0.4597938144329897,174
M22494,M,27.150000000000034,38.150000000000034,1506,40.7,98,0,0,0,0,0,0,0,4410,0.41111111111111115,252
L54815,L,27.150000000000034,38.25,1526,38.5,101,0,0,0,0,0,0,0,4545,0.37745098039215685,292
L54816,L,27.25,38.35000000000002,1704,29.7,103,0,0,0,0,0,0,0,4635,0.28557692307692306,173
H37051,H,27.25,38.25,1445,52.4,105,0,0,0,0,0,0,0,4725,0.49433962264150944,333
L54818,L,27.350000000000023,38.35000000000002,1661,35.9,110,0,0,0,0,0,0,0,4950,0.3234234234234234,286
L54819,L,27.350000000000023,38.25,1466,41.8,112,0,0,0,0,0,0,0,5040,0.3699115044247787,345
L54820,L,27.25,38.150000000000034,1608,35.1,114,0,0,0,0,0,0,0,5130,0.30521739130434783,259
M22501,M,27.25,38.25,1352,57.3,116,0,0,0,0,0,0,0,5220,0.4897435897435897,276
M22502,M,27.25,38.25,1604,31.7,119,0,0,0,0,0,0,0,5355,0.26416666666666666,300
H37057,H,27.25,38.25,1427,50.7,122,0,0,0,0,0,0,0,5490,0.41219512195121955,343
L54824,L,27.25,38.25,1424,44.6,127,0,0,0,0,0,0,0,5715,0.3484375,317
L54825,L,27.25,38.25,1662,29.3,129,0,0,0,0,0,0,0,5805,0.22538461538461538,268
L54826,L,27.25,38.25,1936,23.9,131,0,0,0,0,0,0,0,5895,0.18106060606060606,180
L54827,L,27.25,38.25,1728,31.7,133,0,0,0,0,0,0,0,5985,0.23656716417910448,238
L54828,L,27.25,38.25,1552,28.8,135,0,0,0,0,0,0,0,6075,0.21176470588235294,341
H37063,H,27.25,38.35000000000002,1662,29.0,137,0,0,0,0,0,0,0,6165,0.21014492753623187,186
L54830,L,27.150000000000034,38.25,1343,57.7,142,0,0,0,0,0,0,0,6390,0.4034965034965035,241
M22511,M,27.25,38.35000000000002,1476,32.6,144,0,0,0,0,0,0,0,6480,0.22482758620689655,166
L54832,L,27.150000000000034,38.25,1346,51.1,147,0,0,0,0,0,0,0,6615,0.3452702702702703,176
L54833,L,27.25,38.35000000000002,1492,44.6,149,0,0,0,0,0,0,0,6705,0.29733333333333334,156
M22514,M,27.150000000000034,38.35000000000002,1540,41.5,151,0,0,0,0,0,0,0,6795,0.2730263157894737,180
L54835,L,27.25,38.35000000000002,1596,32.5,154,0,0,0,0,0,0,0,6930,0.20967741935483872,210
L54836,L,27.350000000000023,38.450000000000045,1541,47.8,156,0,0,0,0,0,0,0,7020,0.30445859872611464,255
L54837,L,27.350000000000023,38.450000000000045,1661,30.0,158,0,0,0,0,0,0,0,7110,0.18867924528301888,239
M22518,M,27.25,38.450000000000045,1359,55.4,160,0,0,0,0,0,0,0,7200,0.34409937888198755,314
L54839,L,27.350000000000023,38.450000000000045,1528,42.4,163,0,0,0,0,0,0,0,7335,0.25853658536585367,251
M22520,M,27.350000000000023,38.450000000000045,1246,52.9,165,0,0,0,0,0,0,0,7425,0.31867469879518073,213
L54841,L,27.350000000000023,38.450000000000045,1575,32.5,168,0,0,0,0,0,0,0,7560,0.19230769230769232,272
M22522,M,27.350000000000023,38.450000000000045,1658,30.4,170,0,0,0,0,0,0,0,7650,0.17777777777777776,220
L54843,L,27.350000000000023,38.450000000000045,1385,54.8,173,0,0,0,0,0,0,0,7785,0.31494252873563217,168
H37078,H,27.350000000000023,38.55000000000001,1454,50.3,175,0,0,0,0,0,0,0,7875,0.2857954545454545,178
L54845,L,27.350000000000023,38.450000000000045,1497,40.5,180,0,0,0,0,0,0,0,8100,0.22375690607734808,257
M22526,M,27.450000000000045,38.55000000000001,1424,50.8,182,0,0,0,0,0,0,0,8190,0.27759562841530055,320
L54847,L,27.450000000000045,38.55000000000001,1528,43.9,185,0,0,0,0,0,0,0,8325,0.2360215053763441,279
L54848,L,27.450000000000045,38.650000000000034,1539,37.0,187,0,0,0,0,0,0,0,8415,0.19680851063829788,284
L54849,L,27.55000000000001,38.650000000000034,1336,58.4,189,1,0,0,0,1,0,1,8505,0.30736842105263157,30
L54850,L,27.350000000000023,38.450000000000045,1525,37.6,191,0,0,0,0,0,0,0,8595,0.19583333333333333,189
M22531,M,27.350000000000023,38.450000000000045,1456,51.1,193,0,0,0,0,0,0,0,8685,0.2634020618556701,279
M22532,M,27.350000000000023,38.55000000000001,2141,17.2,196,0,0,0,0,0,0,0,8820,0.08730964467005076,161
M22533,M,27.350000000000023,38.450000000000045,1476,39.1,199,0,0,0,0,0,0,0,8955,0.1955,292
L54854,L,27.350000000000023,38.450000000000045,1509,47.2,202,0,0,0,0,0,0,0,9090,0.23251231527093597,201
L54855,L,27.350000000000023,38.450000000000045,1447,45.4,204,0,0,0,0,0,0,0,9180,0.22146341463414634,255
L54856,L,27.450000000000045,38.55000000000001,1448,49.1,206,0,0,0,0,0,0,0,9270,0.23719806763285026,307
L54857,L,27.450000000000045,38.55000000000001,1428,52.6,208,0,0,0,0,0,0,0,9360,0.2516746411483254,292
M22538,M,27.450000000000045,38.55000000000001,1389,52.1,210,0,0,0,0,0,0,0,9450,0.24691943127962085,190
L54859,L,27.55000000000001,38.55000000000001,1635,32.4,213,0,0,0,0,0,0,0,9585,0.1514018691588785,219
L54860,L,27.55000000000001,38.55000000000001,1395,43.7,215,0,0,0,0,0,0,0,9675,0.20231481481481484,317
L54861,L,27.55000000000001,38.650000000000034,1443,43.7,217,0,0,0,0,0,0,0,9765,0.2004587155963303,274
M22542,M,27.55000000000001,38.55000000000001,1412,49.1,219,0,0,0,0,0,0,0,9855,0.22318181818181818,319
L54863,L,27.55000000000001,38.55000000000001,1524,43.5,222,0,0,0,0,0,0,0,9990,0.19506726457399104,288
M22544,M,27.55000000000001,38.650000000000034,1407,42.4,224,0,0,0,0,0,0,0,10080,0.18844444444444444,267
L54865,L,27.650000000000034,38.55000000000001,1397,43.5,227,0,0,0,0,0,0,0,10215,0.19078947368421054,355
M22546,M,27.55000000000001,38.55000000000001,1504,36.9,229,0,0,0,0,0,0,0,10305,0.16043478260869565,305
M22547,M,27.55000000000001,38.55000000000001,2097,18.9,232,1,1,0,0,0,0,1,10440,0.08111587982832617,24
L54868,L,27.450000000000045,38.55000000000001,1553,39.8,0,0,0,0,0,0,0,0,0,39.8,225
L54869,L,27.450000000000045,38.55000000000001,1432,39.2,2,0,0,0,0,0,0,0,90,13.066666666666668,314
M22550,M,27.350000000000023,38.450000000000045,1577,36.5,4,0,0,0,0,0,0,0,180,7.3,339
M22551,M,27.350000000000023,38.35000000000002,1370,56.1,7,0,0,0,0,0,0,0,315,7.0125,312
H37106,H,27.350000000000023,38.450000000000045,1506,36.2,10,0,0,0,0,0,0,0,450,3.290909090909091,339
L54873,L,27.450000000000045,38.450000000000045,1964,21.4,15,0,0,0,0,0,0,0,675,1.3375,249
H37108,H,27.450000000000045,38.55000000000001,1500,36.7,17,0,0,0,0,0,0,0,765,2.038888888888889,170
L54875,L,27.450000000000045,38.55000000000001,1488,47.7,22,0,0,0,0,0,0,0,990,2.073913043478261,155
H37110,H,27.450000000000045,38.35000000000002,1282,60.2,24,0,0,0,0,0,0,0,1080,2.408,309
L54877,L,27.350000000000023,38.25,1400,45.1,29,0,0,0,0,0,0,0,1305,1.5033333333333334,270
L54878,L,27.450000000000045,38.35000000000002,1419,38.6,31,0,0,0,0,0,0,0,1395,1.20625,159
M22559,M,27.55000000000001,38.35000000000002,1441,40.6,33,0,0,0,0,0,0,0,1485,1.1941176470588235,277
M22560,M,27.55000000000001,38.450000000000045,1348,62.5,36,0,0,0,0,0,0,0,1620,1.6891891891891893,256
H37115,H,27.650000000000034,38.55000000000001,1468,38.7,39,0,0,0,0,0,0,0,1755,0.9675,317
M22562,M,27.55000000000001,38.55000000000001,1701,30.8,44,0,0,0,0,0,0,0,1980,0.6844444444444444,287
H37117,H,27.55000000000001,38.55000000000001,1864,23.6,47,0,0,0,0,0,0,0,2115,0.4916666666666667,292
M22564,M,27.450000000000045,38.450000000000045,1630,31.8,52,0,0,0,0,0,0,0,2340,0.6,178
L54885,L,27.350000000000023,38.35000000000002,1316,49.7,55,0,0,0,0,0,0,0,2475,0.8875000000000001,259
L54886,L,27.350000000000023,38.35000000000002,1708,31.2,57,0,0,0,0,0,0,0,2565,0.5379310344827586,281
H37121,H,27.350000000000023,38.25,1679,27.5,59,0,0,0,0,0,0,0,2655,0.4583333333333333,346
